campus_id,uid,school,campus,address,province,city,status,failure_reason,failure_reason_detail,attempted_sources,last_reviewed
PROFILE774_0,4151012635,成都职业技术学院,高新校区,成都市高新区益州大道北段15号,四川省,成都市,HARD-BLOCKED,C 地址冲突,官方来源的门牌为天益街83号，记录门牌为益州大道北段15号，门牌冲突（15 vs 83）不可采纳；且双方均只给功能区名「高新区」，缺法定县级区名，无法确定 d。,https://www.cdp.edu.cn/ (curl) — 打开成功，原文「地址：高新校区  成都市高新区天益街83号  新津校区（东） 成都市新津区花源大道310号  新津校区（西） 成都市新津区花园街618号」; Toutiao 关键词「成都职业技术学院高新校区 益州大道北段15号 地址」「成都职业技术学院高新校区 益州大道北段15号 武侯区」 — 官方「联系我们」写天益街83号；「武侯区」表述仅见于城市吧第三方地图（写交子北二路）; https://www.cdvtc.edu.cn/ / www.cdvtc.cn / www.cdvtc.com (curl) — 前两者不可达或非本校站点，第三方域名非学校官网,2026-09-12
PROFILE173_2,4132011117,扬州大学,文汇路校区,江苏省扬州市文汇东路48号,江苏省,扬州市,HARD-BLOCKED,B 来源抓取失败,扬州大学官网及全部子域对本机IP返回 HTTP 412 反爬拦截且未绕过；扬州市政府门户统一检索为 jpaas/jsearchfront SPA（各接口路径仅返回壳页）；江苏省政府门户 /jsearchfront/search.do 的服务端检索接口未接通（对任意关键词——包括「江苏」——均返回0条）；江苏省教育考试院站内检索无相关命中；扬州市/广陵区两级站点（yzglq.gov.cn、fgw、ybj、wjw、scjgj、zfcg、ggzyjyzx）栏目逐条遍历均无扬州大学条目；中国政府采购网对本机IP限流（IP 58.213.197.10），江苏政府采购网与江苏市场监管行政许可查询需验证码（,https://www.yzu.edu.cn/ 及各二级域（含 coe/jwc/rsc/xxgk）→ 一律 HTTP 412 WAF 挑战; https://zhaobiao.yzu.edu.cn/ 、http://zhaosheng.yzu.edu.cn/ → 200 但均为登录系统页，无地址; https://www.sogou.com/web?query=扬州大学 文汇东路48号 → 首次可用，后续 antispider; https://so.toutiao.com/search?keyword=扬州大学 文汇东路48号 → 200，命中 yzu 二级域教师主页（「扬州市文汇东路48号10号楼412室」，无法定区）; https://www.so.com/s 、m.so.com 、cn.bing.com（含 format=rss）、baidu、yandex、brave、ecosia → 验证码/反爬/无结果; http://search.ccgp.gov.cn 、http://www.ccgp-jiangsu.gov.cn → 限流与图形验证码,2026-09-12
PROFILE173_3,4132011117,扬州大学,江阳路北校区,江苏省扬州市江阳中路136号,江苏省,扬州市,RESOLVED,—,第二轮已取得可采来源,https://www.yzu.edu.cn/ 及 coe/jwc/rsc/xxgk/yyylxy 等二级域 → HTTP 412; https://zhaobiao.yzu.edu.cn/ → 200（登录页，无地址）; https://so.toutiao.com/search?keyword=扬州大学 江阳中路136号 江阳路北校区 → 仅楼栋相关搜索词，无官方地址页; https://www.sogou.com/web?query=… → antispider 验证码; http://www.ccgp-jiangsu.gov.cn/ → 检索需图形验证码,2026-09-12
PROFILE173_4,4132011117,扬州大学,江阳路南校区,江苏省扬州市江阳中路131号,江苏省,扬州市,RESOLVED,—,第二轮已取得可采来源,https://www.yzu.edu.cn/ 及 coe/jwc/rsc/xxgk 等二级域 → HTTP 412; https://zhaobiao.yzu.edu.cn/ → 200（登录页，无地址）; https://so.toutiao.com/search?keyword=扬州大学 江阳中路136号 江阳路北校区 → 无官方地址结果（同批校区一并检索）; https://www.sogou.com/web?query=… → antispider; http://search.ccgp.gov.cn → 限流,2026-09-12
PROFILE173_0,4132011117,扬州大学,荷花池校区,江苏省扬州市大学南路88号,江苏省,扬州市,RESOLVED,—,第二轮已取得可采来源,https://www.yzu.edu.cn/ → HTTP 412，响应体为 WAF JS 挑战（$_ts 脚本），http:// 亦 412; https://coe.yzu.edu.cn/ 与 /index.htm → HTTP 412（该页即「扬州大学各校区地址」，头条摘要显示其含邗江区）; https://xxgk.yzu.edu.cn/ 、jwc/rsc/wxy/yyylxy/dkxy/dangan/cszx/nxy/phys/xyh → 412 或 000; https://zhaobiao.yzu.edu.cn/ → 200 但为采购系统登录页，无地址; http://zhaosheng.yzu.edu.cn/ → 200 但为中职职教高考登录系统，无地址; https://yzu.edu.cn/ → 200 但为无关应用「E安校总控台」; http://search.ccgp.gov.cn/bxsearch?...kw=扬州大学 文汇东路 → 「频繁访问!中国政府采购网」限流; http://www.ccgp-jiangsu.gov.cn/jiangsu/cggg_search.html → 200 但检索表单带 validateCode 图形验证码，无法提交; http://www.yangzhou.gov.cn/ → 200，但站内搜索为 jpaas JS/AJAX，未取得可用的检索结果页; 头条第 3 方线索：city8/携程「扬州市邗江区大学南路88号」、coe.yzu.edu.cn 摘要（仅线索，未采信）,2026-09-12
PROFILE914_0,4136013428,抚州职业技术学院,办学地点（档案未命名）,江西省抚州市东临路276号,江西省,抚州市,RESOLVED,—,第二轮已取得可采来源,https://www.fzjsxy.cn/ 首页页脚：地址：江西省抚州市东临路276号（无区名）; https://www.fzjsxy.cn/news-show-4847.html 学院简介：学院位于抚州市东临路276号，占地面积约865亩（无区名）; https://zsc.fzjsxy.cn/ 招生信息网页脚：地址：江西省抚州市东临路276号（无区名）; https://www.fzjsxy.cn/news-list-xinxigongkai.html 与 news-list-xueyuanzhidu.html：均只出现页脚地址，无区名; 搜狗/头条检索「东临路276号 临川区」：无官方来源；东临新区管委会页面仅说明其下辖乡镇跨临川区/东乡区; so.toutiao.com 检索仅出现搜索联想词「江西省抚州市临川区东临路276号」，非来源页面,2026-09-13
PROFILE2446_0,4141014245,新乡职业技术学院,校本部,河南省新乡经济技术开发区经三路6号,河南省,新乡市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,法定区原文缺失：①中国政府采购网（政府源）中采购单位「新乡职业技术学院」的全部公告地址为「河南省新乡市经济技术开发区经三路六号」或「新乡市经济技术开发区经三路6号」，逐份扫描未见红旗区/牧野区；②公告中唯一的「红旗区」是代理机构地址（河南省中业兴盛工程管理有限公司 红旗区金穗大道东98号），属第三方，不能佐证；③校方 https://www.xxvtc.edu.cn/ 与 https://zs.xxvtc.edu.cn/ 页脚均为「河南省新乡市经济技术开发区经三路六号」；④河南政务服务网/公网安备六位码等不含区名逐字，按规则不可用。,https://www.xxvtc.edu.cn/ → 页脚“地址：河南省新乡市经济技术开发区经三路六号”，无区名; https://zs.xxvtc.edu.cn/ → 页脚“河南省新乡市经济技术开发区经三路六号”，无区名; http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202609/t20260909_27292433.htm → 采购人地址“河南省新乡市经济技术开发区经三路六号”，无区名; https://so.toutiao.com/search?keyword=新乡职业技术学院 经三路 红旗区 → 仅 xxvtc.edu.cn 页面,2026-09-12
PROFILE234_0,4165010760,新疆医科大学,新医路校区,新疆维吾尔自治区乌鲁木齐市新医路393号,新疆维吾尔自治区,乌鲁木齐市,RESOLVED,—,第二轮已取得可采来源,https://www.xjmu.edu.cn/ — 新医路校区段无区名；雪莲山校区写水磨沟区（他校区，不可套用）; 头条搜索 新疆医科大学 新医路校区 地址 — 仅第三方院校库/地图 POI; 乌鲁木齐市政府门户检索渠道 — 未找到可用接口; https://gaokao.chsi.com.cn/sch/search.do — HTTP 412 反爬,2026-09-12
PROFILE1392_1,4165013562,新疆建设职业技术学院,城建校区,乌鲁木齐市杭州西街272号,新疆维吾尔自治区,乌鲁木齐市,HARD-BLOCKED,E 无权威来源,记录地址“乌鲁木齐市杭州西街272号”（城建校区）无区名可核。校方 http://www.xjjsxy.net 页脚逐字“城建校区:乌鲁木齐市杭州西街272号 邮编:830026”；学院章程 http://www.xjjsxy.net/info/1026/1566.htm 逐字“分校区：乌鲁木齐市杭州西街 272 号（城建校区）；乌鲁木齐市河滩北路 863 号（建材校区）。”，两处均无区；“新市区”只出现在校方招标页对建工校区(西八家户路528号)/建材校区(河滩北路863号)的表述中，属其他校区，按红线禁借用；新疆人社厅2010技工院校表仅“杭州西街272号，（830026）”无区列；能配到,https://wap.sogou.com/web/searchList.jsp?keyword=新市区杭州西街272号 → 只命中第三方地图、安居客、校方无区名页脚; https://wap.sogou.com/web/searchList.jsp?keyword=新市区杭州西街 乌鲁木齐 政府 → 命中 uhdz.gov.cn 市场监管局通告（含“高新区（新市区）杭州西街”）、乌鲁木齐市委党校/新疆财经大学招生简章等; http://www.uhdz.gov.cn/zfxxgk/fdzdgknr/6rmrzenm3y/spypjg1/content_11270 → 200，逐字核对：仅路名级，无 272 号; http://www.110.com/fagui/law_171971.html（乌鲁木齐市人民政府道路命名文件转载页）→ 200 但正文为空（1032 字节），未取到“杭州西街位于新市区中部”原文; http://www.sayibak.gov.cn/search4/s?searchWord=友好南路413号 → 404，沙区政府站内搜索不可用; http://www.uhdz.gov.cn/ → 200，首页无可用站内搜索入口; http://www.wlmq.gov.cn/wlmqs/c120458/ → 403 Forbidden，无法枚举不动产登记月度名单; 腾讯地图/360地图 POI → 新市区杭州路街道杭州西街272号（第三方，禁用）,2026-09-12
PROFILE1392_2,4165013562,新疆建设职业技术学院,建材校区,乌鲁木齐市河滩北路863号,新疆维吾尔自治区,乌鲁木齐市,HARD-BLOCKED,E 无权威来源,[分类:官方仅到市级别地址] 校方官网及全部二级学院子站页脚逐字只有「建材校区:乌鲁木齐市河滩北路863号 邮编:830054」，全站无任何法定区名；校方招标公告中的采购人详细地址是「乌鲁木齐市新市区西八家户路528号」，那是建工校区(总校)地址，按红线不得用来覆盖本条建材校区；阳光高考(教育部平台)同样只写「新疆乌鲁木齐市河滩北路863号」。唯一提到新市区的官方句挂的是西八家户路528号(另一校区)。第三方称新市区，单独不可采信；河滩北路本身跨区(第三方显示92号、528号在水磨沟区，1067号在新市区)，路名级亦不可用。,https://wap.sogou.com/web/searchList.jsp?keyword=河滩北路863号 新市区 公示 → 命中 btdsys.gov.cn（兵团十一师，新市区河滩北路1067号，路名级）、高考升学网（第三方，新市区河滩北路863号建材校区）; https://wap.sogou.com/web/searchList.jsp?keyword=新市区河滩北路863号 → 200，无官方命中; https://wap.sogou.com/web/searchList.jsp?keyword=河滩北路863号 → 反爬拦截（响应仅 5.4KB 验证码页）; https://so.toutiao.com/search?keyword=新市区河滩北路863号 / 河滩北路863号 建财校区 新市区 / 河滩北路863号 不动产 / 河滩北路863号 乌鲁木齐 社区 → 均无结果; https://so.toutiao.com/search?keyword=河滩北路属于哪个区 → 显示河滩北路跨水磨沟区(92号、528号)与新市区(1067号)，佐证路名级不可用; http://www.xjjsxy.net/ 及各子站（jdgc/jxjy/hqcwsj/zjb）→ 200，页脚均只写“乌鲁木齐市河滩北路863号”无区名; 中国政府采购网 search.ccgp.gov.cn → 2920 字节“您的访问过于频繁”拦截页; 腾讯地图/58同城/安居客/百度AI摘要 → 称新市（银川路），第三方，禁用,2026-09-12
PROFILE237_0,4165010766,新疆财经大学,校本部,新疆维吾尔自治区乌鲁木齐市北京中路449号,新疆维吾尔自治区,乌鲁木齐市,RESOLVED,—,第二轮已取得可采来源,https://www.xjufe.edu.cn/xxgk/xxjj/index.htm — 页脚门牌「乌鲁木齐市北京中路449号」，无区名; https://www.xjufe.edu.cn/ — 首页无区名; 乌鲁木齐市政府门户检索渠道 — 未找到可用接口; 头条搜索 — 仅第三方院校库/地图线索,2026-09-12
PROFILE2216_1,4132013748,无锡城市职业技术学院,南校区,无锡文良路45号,江苏省,无锡市,RESOLVED,—,第二轮已取得可采来源,http://zsjyc.wxcu.edu.cn/default.php?mod=c&s=ssccbc8e2（来校路线）→ 200，逐字确认「南校区…输入“无锡文良路45号”」，但无法定区; http://zsjyc.wxcu.edu.cn/default.php?mod=c&s=ss885a460（联系方式）→ 200，只有「学校地址：无锡市惠山区钱藕路 12 号」; http://www.wxcu.edu.cn/ → 200，逐字「学校地址：无锡市惠山区钱藕路12号」; http://rsc.wxcu.edu.cn/ 、mkszy/dwzzb/cxcy/lyxy/jzyhjgc/kjx/wlwgc/tbys/myjr → 200 或 connect 失败，均无文良路/惠山区文良路45号; http://sfxy.wxcu.edu.cn/ 与 https:// → 000 connect 失败（上轮该页含目标句）; https://xxgk.wxcu.edu.cn/ 爬取 40 页 → 无「文良路」; http://www.huishan.gov.cn/ 、zrzy.wuxi.gov.cn/ggzyjy.wuxi.gov.cn → 200 但站内搜索为 wzq JS SPA，未取得可用检索结果; https://so.toutiao.com/search?keyword=无锡城市职业技术学院 文良路45号 → 命中校方「来校路线」及第三方 zhijiao.cn（「南校区：无锡市惠山区文良路45号」，仅线索）,2026-09-13
PROFILE1435_1,4132010848,无锡职业技术大学,宜兴校区,江苏省无锡市宜兴环保科技工业园,江苏省,无锡市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,法定区原文缺失：①校方招标采购中心官方页 https://cght.wxut.edu.cn/sfw_zbcms/e?page=cms.detail&cid=102867&aid=103465《招标采购中心赴宜兴校区和大创园进行调研交流》全文多次出现「宜兴校区」，但通篇无「宜兴市」等法定区名；②校基建处 https://jjb.wxit.edu.cn/（新闻「宜兴校区建设项目可行性研究」）现返回 502 Bad Gateway，正文不可读；③中国政府采购网关键词「无锡职业技术大学/无锡职业技术学院」抓取 30 份公告，采购单位地址一律「无锡市高浪西路1600号」，无宜兴、无宜兴校区；④宜兴市人民,https://zs.wxit.edu.cn/info/2011/9281.htm → 2026 招生章程全文对「宜兴」0 命中，仅太湖校区「江苏省无锡市滨湖区高浪西路1600号」; https://www.wxit.edu.cn/ → 页脚仅「学校地址：江苏省无锡市高浪西路1600号」; https://search.ccgp.gov.cn/bxsearch?searchtype=2&page_index=1&kw=无锡职业技术大学&timeType=5 → 采购人地址「无锡市高浪西路1600号」，无宜兴校区; https://www.yxedz.gov.cn/ → DNS ENOTFOUND（宜兴环保科技工业园官网不可达）; https://m.sogou.com/web/searchList.jsp?keyword=无锡职业技术大学宜兴校区 → CAPTCHA 反爬页,2026-09-12
PROFILE347_1,4153010678,昆明医科大学,人民西路校区,云南省昆明市人民西路191号,云南省,昆明市,HARD-BLOCKED,E 无权威来源,[分类:官方仅到市级别地址] 校方官网逐字写「人民西路校区：昆明市人民西路191号（正在综合改造）」，只到市一级；学校章程仅给呈贡校区地址(不得跨校区套用)。昆明市政府门户智能检索 API(govsearch.kunming.cn，覆盖 www.km.gov.cn)对「人民西路191号」「人民西路校区」「昆明医科大学人民西路校区」均为 0 命中。唯一政府侧线索是 2016 年昆明市政府(www.km.gov.cn，2016-08-22)与昆明市自然资源和规划局(zrzygh.km.gov.cn，2016-03-26)关于「昆明医科大学人民西路校区综合改造项目A1-1地块」的批前/批后公示，摘要,"https://www.kmmu.edu.cn/ (仅呈贡区春融西路1168号); https://www.so.com/s?q=""人民西路191号"" 昆明医科大学 (360地图西山区；专企查矛盾); https://www.so.com/s?q=昆明医科大学 采购人地址 人民西路191号 西山区 (无 ccgp/kmmu 命中); https://www.so.com/s?q=""西山区人民西路191号"" (仅地图/房产/企业站第三方); https://www.so.com/s?q=""KCXS2012-32"" 人民西路191号 (仅百度知道/云南房网第三方); https://www.so.com/s?q=昆明医科大学人民西路校区 环评 公示 西山区人民西路191号 昆明市生态环境局 (环评报告仅在 wenku/book118 等第三方托管)",2026-09-12
PROFILE1277_0,4153013332,昆明医科大学海源学院,杨林校区,云南省昆明市嵩明职教新城文苑路1号,云南省,昆明市,RESOLVED,—,第二轮已取得可采来源,https://zs.kyhyxy.com/KyhyxyZS/WebB/Home/NewsDetail?AWw13-cjjKjt1u6zDQFlJ2e_xbIrAq7b8xdoJGM6cPg=.shtml（学校招生页，只写“云南省昆明市嵩明职教新城文苑路1号”，无“嵩明县”）; http://www.kmsm.gov.cn/znss/?SiteID=66（嵩明县政府站内搜索页；后端 sheng.so-gov.cn 维护中，改为直接调用 /govsearch 接口）; http://www.kmsm.gov.cn/govsearch/api/v1/kmcn/search（POST 全字段+appId/appKey，ps=10002_66；keyword=文苑路/职教新城/杨林镇文苑路/文苑路1号/海源学院 均返回结果）; http://www.kmsm.gov.cn/c/2025-07-25/7035379.shtml（嵩明县自然资源局规划条件变更批前公示：与文海路交叉口西北侧地块，逐字“位于嵩明职教新城大学城片区，文苑路与文海路交叉口西北侧”）; http://www.kmsm.gov.cn/c/2025-06-02/7017927.shtml（嵩明县职教新城康养中心招商项目：位于职教新城大学城片区文苑路与文博路交叉口东北侧）; http://www.kmsm.gov.cn/c/2023-11-20/6765891.shtml（文苑社区概况：位于嵩明杨林大学城，覆盖嵩明职教新城管委会规划区域；办公地址：嵩明县杨林镇职教园区领秀知识城小区一期众创空间一楼）; http://www.kmsm.gov.cn/c/2024-12-03/6938384.shtml（文苑卫生室执业登记公示：地址：嵩明县杨林镇文苑社区云谷小镇1期s30幢一层商铺）; http://www.kmsm.gov.cn/c/2025-11-18/7077465.shtml（《昆明市嵩明县职教新城嵩明大学城单元D-01-02号地块控制性详细规划维护》方案公示 ← 采纳证据）,2026-09-12
PROFILE2181_1,4153013331,昆明文理学院,杨林校区,云南省昆明市嵩明职教新城文海路1号,云南省,昆明市,HARD-BLOCKED,A 上一轮独立复核未通过,[分类:F 独立复核未通过] 档案地址「云南省昆明市嵩明职教新城文海路1号」含路名与门牌，按规则不得使用 name 挂钩，必须存在同时含法定县「嵩明县」与该路/门牌的单一来源。已逐一重开：昆明文理学院官网（caskm.edu.cn/lxfs.html 及全站页脚）逐字「杨林校区 中国云南省昆明市嵩明县杨林职教园区」——有法定县「嵩明县」，无「文海路」；云南省招生考试院（ynzs.cn/yxlb/contents/1533/221.html）与湖南省教育考试院（hneeb.cn/hnxxg/html/yxzc24/5346.html）发布的本校招生章程均逐字「（二）杨林校区：云南省昆明市嵩明职教,https://www.caskm.edu.cn/ (首页页脚：杨林校区 中国云南省昆明市嵩明县杨林职教园区); https://www.caskm.edu.cn/lxfs.html (命中); https://www.so.com/s?q=昆明文理学院 官网 招生章程 嵩明 文海路1号 (仅掌上高考/chinapp 等第三方含“嵩明职教新城文海路1号”); https://www.so.com/s?q=昆明文理学院 杨林校区 文海路1号 嵩明 (第三方为主); http://www.kmsm.gov.cn/ (嵩明县政府站，443 连接被拒，未打开),2026-09-12
PROFILE342_1,4153010674,昆明理工大学,嵩明校区,云南省昆明市嵩明职教新城空港大道1号,云南省,昆明市,RESOLVED,—,第二轮已取得可采来源,https://pwee.kust.edu.cn/info/1293/1930.htm（prior_url 学校页，只写“嵩明职教新城空港大道1号”，无“嵩明县”）; http://www.kmsm.gov.cn/govsearch/api/v1/kmcn/search（POST keyword=空港大道/空港大道1号/昆明理工大学嵩明校区/职教新城 空港大道 号）; http://www.kmsm.gov.cn/c/2024-04-24/6842402.shtml（昆明理工大学嵩明校区建设项目（一期）建设用地规划许可证批后公布，嵩明县人民政府发布，正文仅图片）; http://www.kmsm.gov.cn/c/2024-12-07/6941152.shtml（职教新城“交地即交证”：昆明理工大学嵩明校区、昆明文理学院杨林西校区等，未含路名门牌）; http://www.kmsm.gov.cn/c/2025-09-24/7057149.shtml（《昆明市嵩明县职教新城军长单元控制性详细规划（修编）》公示：嵩明县人民政府同意启动、嵩明县国土空间规划和土地储备委员会审议通过）; http://www.kmsm.gov.cn/c/2026-04-02/7123172.shtml（嵩明杨林经开区官军路、空港大道绿化浇洒系统改造工程规划核实意见批后公布，证号“核字第嵩明县202600018号”）; http://www.kmsm.gov.cn/c/2025-05-14/7007121.shtml（嵩明德康诊所备案公告，逐字“嵩明县…空港大道2号” ← 采纳证据）,2026-09-12
PROFILE2186_1,4153012851,昆明艺术职业学院,高新校区,昆明国家高新技术产业开发区——昆明新城区高新技术产业基地,云南省,昆明市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,记录地址是纯功能区（昆明国家高新技术产业开发区—昆明新城区高新技术产业基地），既无路名也无门牌，名称挂钩例外要求引文同句含「高新校区」+法定区，但全网检索无一条官方/政府来源把「昆明艺术职业学院高新校区」与任一法定区写在一起；命中的「呈贡区祥瑞路1号」对应的是另一个校区名（呈贡校区），不能替代「高新校区」；仅有的马金铺/呈贡区线索来自地产与招聘自媒体。昆明高新区跨五华区、西山区、呈贡区，直接译区属红线。,http://www.kmac.org.cn/（学校官网，GBK；页脚仅“地址：昆明市官渡区环湖东路昆明艺术职业学院”，全站无“高新”）; http://www.kmac.org.cn/v2ReadNews.asp?NewsID=2034（《关于规范收费行为及办学地点的通知》，正文空白，无校区/地址信息）; http://www.kmac.org.cn/v2ReadNews.asp?NewsID=1950（2025年招生章程，仅给主校区地址，无高新校区）; prior_url 为空，无先验线索可复核,2026-09-12
PROFILE2323_0,4114014186,朔州职业技术学院,办学地点（档案未命名）,山西省朔州市张辽南路紫金街1号,山西省,朔州市,RESOLVED,—,第二轮已取得可采来源,https://search.ccgp.gov.cn/bxsearch?searchtype=1&page_index=1&kw=朔州职业技术学院 — 多条公告，采购人地址均作「山西省朔州市朔城区张辽路」; http://www.ccgp.gov.cn/cggg/dfgg/ 相关公告页（4 条）— 「采购人信息」地址一致为「朔城区张辽路」，无「张辽南路紫金街1号」; https://so.toutiao.com/search?keyword=朔州职业技术学院 张辽南路紫金街1号 — 无官方域名结果,2026-09-12
PROFILE159_3,4133010336,杭州电子科技大学,下沙东校区,浙江省杭州市江干区金沙东路,浙江省,杭州市,HARD-BLOCKED,E 无权威来源,[分类:校区名与地址同官方不符] 杭电官网与招生章程的校区列表只有下沙校区/文一校区/东岳校区/绍兴校区/青山湖校区，不存在「下沙东校区」；www.hdu.edu.cn、cgzx.hdu.edu.cn 全站检索「金沙东路」0 命中。杭电自述下沙校区地址为「杭州市钱塘区白杨街道2号大街1158号」，与本条记录地址(金沙东路)不是同一地址，属另一地址，按红线不得覆盖。记录自带的「江干区」已于 2021 年撤销，且不在 allowed_districts 内；「下沙→钱塘区」属常识推断，禁止。未发现杭州境内存在名为「金沙东路」的道路，无法确证该门牌存在。,https://www.hdu.edu.cn/ → 首页导航/页脚，仅「中国・浙江・杭州」，校区列表无「下沙东校区」; 爬取 www.hdu.edu.cn 60 页检索「金沙东路|下沙东」→ 0 命中; https://www.hdu.edu.cn/11790/list.htm 等页 → 「钱塘区」仅出现在「杭州市钱塘区人民政府」友情链接，非地址证据; https://so.toutiao.com/search?keyword=杭州电子科技大学下沙东校区 → 无结果,2026-09-12
PROFILE3379_0,4143010836,株洲师范高等专科学校,云龙校区,湖南省株洲市经开区智慧路89号,湖南省,株洲市,HARD-BLOCKED,B 来源抓取失败,无来源同时写明「株洲师范高等专科学校（云龙校区）」+「智慧路89号」+allowed_districts 内任一法定区。政府原文只给功能区「云龙示范区/株洲经开区」；石峰区、荷塘区两份政府文件对「智慧路」的法定区归属互相冲突且均不涉及本校。,http://hnzzsz.com/ 、http://www.hnzzsz.com/ 、https://www.hnzzsz.com/ → HTTP 502（size≈1210），站内不可用; http://www.zzsfgz.com/ 、http://www.zzszgz.cn/ → 连接失败（000）; http://searching.hunan.gov.cn/hunan/103000000/news?query=株洲师范高等专科学校 → 结果由 XHR 注入，页面无内联条目; http://jyt.hunan.gov.cn/ → 未发现可用的静态检索入口; http://search.ccgp.gov.cn/bxsearch?kw=株洲师范高等专科学校 → 「您的访问过于频繁」IP 限流,2026-09-12
PROFILE533_2,4145010596,桂林理工大学,南宁安吉校区,广西壮族自治区南宁市安吉大道15号,广西壮族自治区,南宁市,RESOLVED,—,第二轮已取得可采来源,https://nnfx.glut.edu.cn/fxgaikuang/fxjj.htm — 逐字「安吉校区 地址：南宁市安吉大道15号 邮编：530001 电话：0771-2204366」，无区; https://nnfx.glut.edu.cn/index.htm — 「南宁安吉校区 地址：南宁市安吉大道15号」，无区; https://www.glut.edu.cn/wzdt.htm — 站点地图，无南宁安吉校区区名; https://www.nanning.gov.cn/.../2026年7月消防监督抽查.xlsx（f8/f9） — 「南宁市工贸职业技术学校|南宁市安吉大道15号」，同门牌他校，且未写区; https://api.so-gov.cn/query/s siteCode=4501000060 qt=安吉大道15号 — 未见「西乡塘区+安吉大道15号」同句,2026-09-12
PROFILE1731_0,4145011825,桂林航天工业学院,办学地点（档案未命名）,广西壮族自治区桂林市金鸡路2号,广西壮族自治区,桂林市,HARD-BLOCKED,B 来源抓取失败,复核通过但未过机器门禁: 引文挂不到本条地址 '广西壮族自治区桂林市金鸡路2号'（该记录有路名/门牌，不允许用校区名挂钩）,https://www.guat.edu.cn/ — 官网只写「桂林市金鸡路2号」，无区名; https://gaokao.chsi.com.cn/sch/search.do — HTTP 412 反爬; https://api.so-gov.cn/query/s siteCode=4501000060 qt=金鸡路 — 命中的是南宁市江南区金鸡路（沙井中学19号、三津水厂28号等），与桂林无关，不能套用; 头条搜索 — 仅第三方线索,2026-09-12
PROFILE2374_0,4145014171,梧州职业学院,办学地点（档案未命名）,广西壮族自治区梧州市三龙大道88号,广西壮族自治区,梧州市,RESOLVED,—,第二轮已取得可采来源,https://www.wzzy.edu.cn/ — 官网「地址：广西梧州市三龙大道 88号」，无区名; 梧州市政府门户站内检索（gx-gbk-search SPA / https 返回 000）— 不可达; https://zwfw.gxzf.gov.cn/... wyb_search.js 省级检索 — SPA，无法解析; https://gaokao.chsi.com.cn/sch/search.do — HTTP 412 反爬,2026-09-12
PROFILE448_1,4142010522,武汉体育学院,武当山校区,湖北省十堰市武当山旅游经济特区,湖北省,十堰市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,武当山旅游经济特区是功能区（法定属丹江口市），记录地址无路名无门牌，仅能走名称挂钩，但检索不到任何把「武当山校区」与「丹江口市」写在同一句的官方或政府来源；现有一切来源要么只写功能区「十堰市武当山旅游经济特区」，要么写的是另一个名称「武当山国际武术学院」，均不满足挂钩条件。,https://www.whsu.edu.cn/ (仅列本部地址，无武当山校区); https://zs.whsu.edu.cn/ (无); https://yjsy.whsu.edu.cn/ (无); http://www.shiyan.gov.cn/xxgk/xxgk_fdgk/xxgk_zdmsxx/jy/gdjyxx/202211/t20221107_4125758.shtml (十堰市高等教育页，内容为湖北医药学院介绍，仅把「武当山」「丹江口」作地理描述，无该校区); https://landchina.mnr.gov.cn 划拨供地检索（武当山/丹江口市 0 命中）; https://so.toutiao.com/search?keyword=武汉体育学院武当山国际武术学院+丹江口市 (无权威来源),2026-09-12
PROFILE1099_0,4142013666,武汉华夏理工学院,办学地点（档案未命名）,湖北省武汉市东湖新技术开发区关山大道589号,湖北省,武汉市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,门牌 589 号在政府考点表中被武汉市财政局反复写作「关山大道589号」而不给法定区，且同表对同路段的武汉职业技术学院写「洪山区关山大道463号」，属同路不同门牌，不可移用；无任何官方或政府来源写出「洪山区关山大道589号」。,https://www.whhxit.edu.cn/ (仅东湖新技术开发区); http://www.ccgp-hubei.gov.cn/notice/202306/notice_1117c47efb294c3eb21ee387b9ebac75.html (同路名洪山区关山大道463号，属武汉职业技术学院); https://m.anjuke.com/wh/community/847581/ 与 https://m.xflapp.com/xiaoqu/wh-6580945890138128644.html (第三方，仅线索); https://so.toutiao.com/search?keyword=武汉华夏理工学院+洪山区+关山大道589号 (无官方来源),2026-09-12
PROFILE815_0,4142011654,武汉商学院,后官湖校区,湖北省武汉市武汉经济技术开发区东风大道816号,湖北省,武汉市,RESOLVED,—,第二轮已取得可采来源,https://www.wbu.edu.cn/ 与 https://www.wbu.edu.cn/5/list.htm (仅经开区东风大道816号); https://so.toutiao.com/search?keyword=蔡甸区东风大道816号 (0 命中); https://www.caidian.gov.cn/zwgk/xxgkml/zdxm/xmjys/202204/t20220422_1959776.shtml (无关); https://www.caidian.gov.cn/zwgk/zwdt/gsgg/202208/t20220819_2026064.shtml (内容为沌口街路名/住宅区，非该校); https://landchina.mnr.gov.cn 划拨供地检索（东风大道816号 0 命中）,2026-09-12
